order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name,users.user_id,users.name,users.city,users.membership,restaurants (3).restaurant_id,restaurants (3). restaurant_name,restaurants (3). cuisine,restaurants (3). rating,RatingRange
7719,996,444,31-Mar-23,578.86,Classic Cafe Family Restaurant,996,User_996,Chennai,Gold,444, Restaurant_444, Chinese,4.7,4.6-5.0
7765,2735,109,20-Jun-23,303.99,Swagath Delights South Indian,2735,User_2735,Chennai,Gold,109, Restaurant_109, Chinese,5,4.6-5.0
7820,1799,416,11-Oct-23,861.64,Amma Cafe Pure Veg,1799,User_1799,Chennai,Gold,416, Restaurant_416, Chinese,4.6,4.6-5.0
7861,2255,316,01-Mar-23,1492.67,Darbar Tiffins Andhra,2255,User_2255,Chennai,Gold,316, Restaurant_316, Chinese,4.8,4.6-5.0
7883,2736,43,11-Dec-23,1117.74,Sai Cafe North Indian,2736,User_2736,Chennai,Gold,43, Restaurant_43, Chinese,4.9,4.6-5.0
8019,2977,416,26-Mar-23,1335.99,Amma Cafe Pure Veg,2977,User_2977,Chennai,Gold,416, Restaurant_416, Chinese,4.6,4.6-5.0
8192,2932,166,20-Jun-23,191.84,Classic Cafe Andhra,2932,User_2932,Chennai,Gold,166, Restaurant_166, Chinese,4.6,4.6-5.0
8202,282,127,30-May-23,347.02,Hotel Eatery Family Restaurant,282,User_282,Chennai,Gold,127, Restaurant_127, Chinese,5,4.6-5.0
8369,2108,15,22-Sep-23,129.34,Classic Cafe Multicuisine,2108,User_2108,Chennai,Gold,15, Restaurant_15, Chinese,4.6,4.6-5.0
8372,2369,290,29-May-23,1191.86,Taste of Kitchen Chinese,2369,User_2369,Chennai,Gold,290, Restaurant_290, Chinese,4.9,4.6-5.0
8483,71,59,04-Aug-23,690.34,Sai Biryani Non-Veg,71,User_71,Chennai,Gold,59, Restaurant_59, Chinese,4.6,4.6-5.0
8680,1498,188,01-Jan-24,1360.61,Swagath Mess Multicuisine,1498,User_1498,Chennai,Gold,188, Restaurant_188, Chinese,4.6,4.6-5.0
8815,1274,414,18-Oct-23,1153.22,Darbar Delights South Indian,1274,User_1274,Chennai,Gold,414, Restaurant_414, Chinese,4.7,4.6-5.0
8824,48,113,10-Mar-23,905.95,Darbar Biryani Pure Veg,48,User_48,Chennai,Gold,113, Restaurant_113, Chinese,5,4.6-5.0
8872,2842,188,01-Oct-23,1299.35,Swagath Mess Multicuisine,2842,User_2842,Chennai,Gold,188, Restaurant_188, Chinese,4.6,4.6-5.0
8878,364,444,26-Mar-23,1250.86,Classic Cafe Family Restaurant,364,User_364,Chennai,Gold,444, Restaurant_444, Chinese,4.7,4.6-5.0
8879,343,287,05-Feb-23,1365.27,Amma Cafe South Indian,343,User_343,Chennai,Gold,287, Restaurant_287, Chinese,4.7,4.6-5.0
8928,2146,109,18-Jul-23,881.73,Swagath Delights South Indian,2146,User_2146,Chennai,Gold,109, Restaurant_109, Chinese,5,4.6-5.0
8937,1899,59,18-Jan-23,685.6,Sai Biryani Non-Veg,1899,User_1899,Chennai,Gold,59, Restaurant_59, Chinese,4.6,4.6-5.0
9029,2091,166,04-Dec-23,775.69,Classic Cafe Andhra,2091,User_2091,Chennai,Gold,166, Restaurant_166, Chinese,4.6,4.6-5.0
9103,2462,104,16-Jan-23,700.45,Grand Dhaba South Indian,2462,User_2462,Chennai,Gold,104, Restaurant_104, Chinese,4.9,4.6-5.0
9119,2922,340,30-Dec-23,1044,Ruchi Tiffins Punjabi,2922,User_2922,Chennai,Gold,340, Restaurant_340, Chinese,4.9,4.6-5.0
9133,334,340,02-Dec-23,832.71,Ruchi Tiffins Punjabi,334,User_334,Chennai,Gold,340, Restaurant_340, Chinese,4.9,4.6-5.0
9176,1883,11,21-Sep-23,332.16,Taste of Kitchen Family Restaurant,1883,User_1883,Chennai,Gold,11, Restaurant_11, Chinese,4.9,4.6-5.0
9194,2057,444,16-Apr-23,765.52,Classic Cafe Family Restaurant,2057,User_2057,Chennai,Gold,444, Restaurant_444, Chinese,4.7,4.6-5.0
9241,1383,5,01-Jan-23,1300.52,Udupi Foods South Indian,1383,User_1383,Chennai,Gold,5, Restaurant_5, Chinese,4.8,4.6-5.0
9264,2372,166,04-Feb-23,451,Classic Cafe Andhra,2372,User_2372,Chennai,Gold,166, Restaurant_166, Chinese,4.6,4.6-5.0
9330,2777,487,23-Apr-23,836.89,Amma Eatery Chinese,2777,User_2777,Chennai,Gold,487, Restaurant_487, Chinese,4.8,4.6-5.0
9354,2146,347,03-Jan-23,449.32,Amma Delights Chinese,2146,User_2146,Chennai,Gold,347, Restaurant_347, Chinese,4.8,4.6-5.0
9459,1863,166,24-Mar-23,278.04,Classic Cafe Andhra,1863,User_1863,Chennai,Gold,166, Restaurant_166, Chinese,4.6,4.6-5.0
9508,2553,15,09-Jan-23,1407.8,Classic Cafe Multicuisine,2553,User_2553,Chennai,Gold,15, Restaurant_15, Chinese,4.6,4.6-5.0
9509,60,224,18-Mar-23,1123.52,Darbar Kitchen Non-Veg,60,User_60,Chennai,Gold,224, Restaurant_224, Chinese,4.8,4.6-5.0
9515,2833,113,27-Dec-23,1200.02,Darbar Biryani Pure Veg,2833,User_2833,Chennai,Gold,113, Restaurant_113, Chinese,5,4.6-5.0
9567,1564,154,18-Nov-23,202.44,Spice Biryani Multicuisine,1564,User_1564,Chennai,Gold,154, Restaurant_154, Chinese,4.7,4.6-5.0
9704,1687,93,05-Dec-23,115.32,Swagath Cafe Multicuisine,1687,User_1687,Chennai,Gold,93, Restaurant_93, Chinese,4.9,4.6-5.0
9764,2556,316,01-Jun-23,512.27,Darbar Tiffins Andhra,2556,User_2556,Chennai,Gold,316, Restaurant_316, Chinese,4.8,4.6-5.0
9831,582,487,01-Aug-23,1161.86,Amma Eatery Chinese,582,User_582,Chennai,Gold,487, Restaurant_487, Chinese,4.8,4.6-5.0
9898,408,43,01-May-23,889.41,Sai Cafe North Indian,408,User_408,Chennai,Gold,43, Restaurant_43, Chinese,4.9,4.6-5.0
9916,1183,321,27-Mar-23,1174.94,Sai Restaurant Non-Veg,1183,User_1183,Chennai,Gold,321, Restaurant_321, Chinese,4.7,4.6-5.0
9986,1512,238,21-Aug-23,239.32,New Foods South Indian,1512,User_1512,Chennai,Gold,238, Restaurant_238, Chinese,4.7,4.6-5.0
108,1493,5,16-Apr-23,1375.29,Udupi Foods South Indian,1493,User_1493,Chennai,Regular,5, Restaurant_5, Chinese,4.8,4.6-5.0
36,186,113,12-Sep-23,140.83,Darbar Biryani Pure Veg,186,User_186,Chennai,Regular,113, Restaurant_113, Chinese,5,4.6-5.0
725,91,104,21-Dec-23,131.61,Grand Dhaba South Indian,91,User_91,Chennai,Regular,104, Restaurant_104, Chinese,4.9,4.6-5.0
2412,91,166,07-Aug-23,1436.35,Classic Cafe Andhra,91,User_91,Chennai,Regular,166, Restaurant_166, Chinese,4.6,4.6-5.0
562,679,290,25-Sep-23,1435.43,Taste of Kitchen Chinese,679,User_679,Chennai,Regular,290, Restaurant_290, Chinese,4.9,4.6-5.0
500,704,69,17-Feb-23,143.1,Classic Tiffins Punjabi,704,User_704,Chennai,Regular,69, Restaurant_69, Chinese,4.9,4.6-5.0
66,340,70,12-Aug-23,1356.31,Swagath Delights Punjabi,340,User_340,Chennai,Regular,70, Restaurant_70, Chinese,4.7,4.6-5.0
260,2482,70,10-Aug-23,314.23,Swagath Delights Punjabi,2482,User_2482,Chennai,Regular,70, Restaurant_70, Chinese,4.7,4.6-5.0
1137,496,15,18-Nov-23,1346.93,Classic Cafe Multicuisine,496,User_496,Chennai,Regular,15, Restaurant_15, Chinese,4.6,4.6-5.0
164,2241,104,08-Aug-23,411.65,Grand Dhaba South Indian,2241,User_2241,Chennai,Regular,104, Restaurant_104, Chinese,4.9,4.6-5.0
1315,300,468,18-Jan-23,1434.44,New Restaurant North Indian,300,User_300,Chennai,Regular,468, Restaurant_468, Chinese,4.8,4.6-5.0
773,305,487,05-Dec-23,1264.71,Amma Eatery Chinese,305,User_305,Chennai,Regular,487, Restaurant_487, Chinese,4.8,4.6-5.0
1678,464,468,06-Jan-23,794.98,New Restaurant North Indian,464,User_464,Chennai,Regular,468, Restaurant_468, Chinese,4.8,4.6-5.0
560,1408,93,17-Mar-23,350.76,Swagath Cafe Multicuisine,1408,User_1408,Chennai,Regular,93, Restaurant_93, Chinese,4.9,4.6-5.0
2023,1562,70,08-Jun-23,1005.11,Swagath Delights Punjabi,1562,User_1562,Chennai,Regular,70, Restaurant_70, Chinese,4.7,4.6-5.0
2345,556,127,28-May-23,757.6,Hotel Eatery Family Restaurant,556,User_556,Chennai,Regular,127, Restaurant_127, Chinese,5,4.6-5.0
599,1652,306,31-Mar-23,1243.36,Grand Dhaba Non-Veg,1652,User_1652,Chennai,Regular,306, Restaurant_306, Chinese,4.8,4.6-5.0
2887,1541,113,09-Jun-23,531.97,Darbar Biryani Pure Veg,1541,User_1541,Chennai,Regular,113, Restaurant_113, Chinese,5,4.6-5.0
1002,2105,188,10-Nov-23,913.82,Swagath Mess Multicuisine,2105,User_2105,Chennai,Regular,188, Restaurant_188, Chinese,4.6,4.6-5.0
2774,1194,5,24-Jun-23,901.98,Udupi Foods South Indian,1194,User_1194,Chennai,Regular,5, Restaurant_5, Chinese,4.8,4.6-5.0
1099,2815,188,07-May-23,1094,Swagath Mess Multicuisine,2815,User_2815,Chennai,Regular,188, Restaurant_188, Chinese,4.6,4.6-5.0
1884,2815,69,18-May-23,1484.31,Classic Tiffins Punjabi,2815,User_2815,Chennai,Regular,69, Restaurant_69, Chinese,4.9,4.6-5.0
2057,1222,444,13-Jun-23,378.19,Classic Cafe Family Restaurant,1222,User_1222,Chennai,Regular,444, Restaurant_444, Chinese,4.7,4.6-5.0
2155,2409,5,06-Jan-23,722.33,Udupi Foods South Indian,2409,User_2409,Chennai,Regular,5, Restaurant_5, Chinese,4.8,4.6-5.0
2189,2617,262,21-May-23,1450.72,Hotel Cafe Punjabi,2617,User_2617,Chennai,Regular,262, Restaurant_262, Chinese,4.9,4.6-5.0
3061,1643,287,28-Dec-23,288.89,Amma Cafe South Indian,1643,User_1643,Chennai,Regular,287, Restaurant_287, Chinese,4.7,4.6-5.0
3143,1511,487,11-May-23,183.57,Amma Eatery Chinese,1511,User_1511,Chennai,Regular,487, Restaurant_487, Chinese,4.8,4.6-5.0
3157,1358,243,06-Aug-23,445.22,Grand Tiffins South Indian,1358,User_1358,Chennai,Regular,243, Restaurant_243, Chinese,4.8,4.6-5.0
3187,2065,127,24-Apr-23,1121.45,Hotel Eatery Family Restaurant,2065,User_2065,Chennai,Regular,127, Restaurant_127, Chinese,5,4.6-5.0
3237,2768,321,15-May-23,130.16,Sai Restaurant Non-Veg,2768,User_2768,Chennai,Regular,321, Restaurant_321, Chinese,4.7,4.6-5.0
3451,2641,6,28-May-23,724.99,Ruchi Restaurant South Indian,2641,User_2641,Chennai,Regular,6, Restaurant_6, Chinese,4.8,4.6-5.0
3533,2228,306,29-Mar-23,583.83,Grand Dhaba Non-Veg,2228,User_2228,Chennai,Regular,306, Restaurant_306, Chinese,4.8,4.6-5.0
3905,184,243,03-Sep-23,721.27,Grand Tiffins South Indian,184,User_184,Chennai,Regular,243, Restaurant_243, Chinese,4.8,4.6-5.0
4005,2970,59,07-Apr-23,929.62,Sai Biryani Non-Veg,2970,User_2970,Chennai,Regular,59, Restaurant_59, Chinese,4.6,4.6-5.0
4164,34,321,13-Apr-23,206.85,Sai Restaurant Non-Veg,34,User_34,Chennai,Regular,321, Restaurant_321, Chinese,4.7,4.6-5.0
4165,2354,290,17-Aug-23,1175.55,Taste of Kitchen Chinese,2354,User_2354,Chennai,Regular,290, Restaurant_290, Chinese,4.9,4.6-5.0
4219,1073,127,11-Feb-23,1131.13,Hotel Eatery Family Restaurant,1073,User_1073,Chennai,Regular,127, Restaurant_127, Chinese,5,4.6-5.0
4221,2348,6,29-Dec-23,710.96,Ruchi Restaurant South Indian,2348,User_2348,Chennai,Regular,6, Restaurant_6, Chinese,4.8,4.6-5.0
4387,479,5,18-Jul-23,188.68,Udupi Foods South Indian,479,User_479,Chennai,Regular,5, Restaurant_5, Chinese,4.8,4.6-5.0
4396,2110,287,11-Mar-23,287.76,Amma Cafe South Indian,2110,User_2110,Chennai,Regular,287, Restaurant_287, Chinese,4.7,4.6-5.0
4415,1040,444,24-Sep-23,1004.49,Classic Cafe Family Restaurant,1040,User_1040,Chennai,Regular,444, Restaurant_444, Chinese,4.7,4.6-5.0
4736,1541,43,18-Mar-23,897.77,Sai Cafe North Indian,1541,User_1541,Chennai,Regular,43, Restaurant_43, Chinese,4.9,4.6-5.0
4810,1305,340,26-Nov-23,811.83,Ruchi Tiffins Punjabi,1305,User_1305,Chennai,Regular,340, Restaurant_340, Chinese,4.9,4.6-5.0
4941,1814,487,27-Aug-23,302.32,Amma Eatery Chinese,1814,User_1814,Chennai,Regular,487, Restaurant_487, Chinese,4.8,4.6-5.0
4973,1461,59,09-Jan-23,1405.03,Sai Biryani Non-Veg,1461,User_1461,Chennai,Regular,59, Restaurant_59, Chinese,4.6,4.6-5.0
5073,2641,487,07-Aug-23,332.9,Amma Eatery Chinese,2641,User_2641,Chennai,Regular,487, Restaurant_487, Chinese,4.8,4.6-5.0
5289,1194,414,10-Feb-23,556.5,Darbar Delights South Indian,1194,User_1194,Chennai,Regular,414, Restaurant_414, Chinese,4.7,4.6-5.0
5614,1170,243,24-Jul-23,1320.72,Grand Tiffins South Indian,1170,User_1170,Chennai,Regular,243, Restaurant_243, Chinese,4.8,4.6-5.0
5706,2834,109,08-Apr-23,1100.03,Swagath Delights South Indian,2834,User_2834,Chennai,Regular,109, Restaurant_109, Chinese,5,4.6-5.0
6076,2160,347,10-Jul-23,646.47,Amma Delights Chinese,2160,User_2160,Chennai,Regular,347, Restaurant_347, Chinese,4.8,4.6-5.0
6117,281,69,27-Jun-23,605.15,Classic Tiffins Punjabi,281,User_281,Chennai,Regular,69, Restaurant_69, Chinese,4.9,4.6-5.0
6157,2768,22,15-Sep-23,1350.2,Sri Biryani Non-Veg,2768,User_2768,Chennai,Regular,22, Restaurant_22, Chinese,5,4.6-5.0
6210,2771,188,11-Oct-23,353.67,Swagath Mess Multicuisine,2771,User_2771,Chennai,Regular,188, Restaurant_188, Chinese,4.6,4.6-5.0
6253,1037,26,06-Mar-23,929.01,Spice Eatery Family Restaurant,1037,User_1037,Chennai,Regular,26, Restaurant_26, Chinese,4.6,4.6-5.0
6554,330,321,03-Jan-23,854.01,Sai Restaurant Non-Veg,330,User_330,Chennai,Regular,321, Restaurant_321, Chinese,4.7,4.6-5.0
6800,1958,11,20-Jun-23,1283.27,Taste of Kitchen Family Restaurant,1958,User_1958,Chennai,Regular,11, Restaurant_11, Chinese,4.9,4.6-5.0
6830,2723,15,14-Nov-23,943.56,Classic Cafe Multicuisine,2723,User_2723,Chennai,Regular,15, Restaurant_15, Chinese,4.6,4.6-5.0
6862,1841,59,25-Apr-23,1490.16,Sai Biryani Non-Veg,1841,User_1841,Chennai,Regular,59, Restaurant_59, Chinese,4.6,4.6-5.0
6923,861,444,01-Jan-24,624.99,Classic Cafe Family Restaurant,861,User_861,Chennai,Regular,444, Restaurant_444, Chinese,4.7,4.6-5.0
7254,140,487,09-Aug-23,1084.17,Amma Eatery Chinese,140,User_140,Chennai,Regular,487, Restaurant_487, Chinese,4.8,4.6-5.0
7309,467,262,16-Mar-23,1457.63,Hotel Cafe Punjabi,467,User_467,Chennai,Regular,262, Restaurant_262, Chinese,4.9,4.6-5.0
7322,89,316,29-Dec-23,265.01,Darbar Tiffins Andhra,89,User_89,Chennai,Regular,316, Restaurant_316, Chinese,4.8,4.6-5.0
7325,524,243,11-Nov-23,1110.62,Grand Tiffins South Indian,524,User_524,Chennai,Regular,243, Restaurant_243, Chinese,4.8,4.6-5.0
7334,496,332,13-Jun-23,427.94,Classic Delights Family Restaurant,496,User_496,Chennai,Regular,332, Restaurant_332, Chinese,4.8,4.6-5.0
7336,1379,340,13-Sep-23,245.77,Ruchi Tiffins Punjabi,1379,User_1379,Chennai,Regular,340, Restaurant_340, Chinese,4.9,4.6-5.0
7341,1326,6,07-Feb-23,565.74,Ruchi Restaurant South Indian,1326,User_1326,Chennai,Regular,6, Restaurant_6, Chinese,4.8,4.6-5.0
7468,219,1,27-Feb-23,1405.79,Royal Kitchen Family Restaurant,219,User_219,Chennai,Regular,1, Restaurant_1, Chinese,4.8,4.6-5.0
7844,2887,127,19-May-23,394.27,Hotel Eatery Family Restaurant,2887,User_2887,Chennai,Regular,127, Restaurant_127, Chinese,5,4.6-5.0
7854,2239,104,08-Feb-23,385.83,Grand Dhaba South Indian,2239,User_2239,Chennai,Regular,104, Restaurant_104, Chinese,4.9,4.6-5.0
7919,1284,109,30-Nov-23,1294.44,Swagath Delights South Indian,1284,User_1284,Chennai,Regular,109, Restaurant_109, Chinese,5,4.6-5.0
8000,613,347,30-Mar-23,1368.88,Amma Delights Chinese,613,User_613,Chennai,Regular,347, Restaurant_347, Chinese,4.8,4.6-5.0
8005,2145,11,02-Nov-23,132.18,Taste of Kitchen Family Restaurant,2145,User_2145,Chennai,Regular,11, Restaurant_11, Chinese,4.9,4.6-5.0
8115,81,26,04-Aug-23,946.63,Spice Eatery Family Restaurant,81,User_81,Chennai,Regular,26, Restaurant_26, Chinese,4.6,4.6-5.0
8165,2138,487,30-Jan-23,1209.76,Amma Eatery Chinese,2138,User_2138,Chennai,Regular,487, Restaurant_487, Chinese,4.8,4.6-5.0
8328,2417,127,23-Dec-23,1165.2,Hotel Eatery Family Restaurant,2417,User_2417,Chennai,Regular,127, Restaurant_127, Chinese,5,4.6-5.0
8395,548,347,06-Oct-23,1331.39,Amma Delights Chinese,548,User_548,Chennai,Regular,347, Restaurant_347, Chinese,4.8,4.6-5.0
8405,1236,347,20-Jun-23,295.54,Amma Delights Chinese,1236,User_1236,Chennai,Regular,347, Restaurant_347, Chinese,4.8,4.6-5.0
8461,1958,416,21-Jul-23,536.93,Amma Cafe Pure Veg,1958,User_1958,Chennai,Regular,416, Restaurant_416, Chinese,4.6,4.6-5.0
8486,242,26,30-Jun-23,486.87,Spice Eatery Family Restaurant,242,User_242,Chennai,Regular,26, Restaurant_26, Chinese,4.6,4.6-5.0
8919,927,43,12-Sep-23,1319.73,Sai Cafe North Indian,927,User_927,Chennai,Regular,43, Restaurant_43, Chinese,4.9,4.6-5.0
9073,1528,321,12-Dec-23,232.61,Sai Restaurant Non-Veg,1528,User_1528,Chennai,Regular,321, Restaurant_321, Chinese,4.7,4.6-5.0
9113,1528,93,26-Mar-23,715.31,Swagath Cafe Multicuisine,1528,User_1528,Chennai,Regular,93, Restaurant_93, Chinese,4.9,4.6-5.0
9555,202,26,09-Mar-23,1398.82,Spice Eatery Family Restaurant,202,User_202,Chennai,Regular,26, Restaurant_26, Chinese,4.6,4.6-5.0
9636,894,243,22-Dec-23,347.39,Grand Tiffins South Indian,894,User_894,Chennai,Regular,243, Restaurant_243, Chinese,4.8,4.6-5.0
9855,704,188,21-Apr-23,588.09,Swagath Mess Multicuisine,704,User_704,Chennai,Regular,188, Restaurant_188, Chinese,4.6,4.6-5.0
9876,636,15,11-Jul-23,1202.65,Classic Cafe Multicuisine,636,User_636,Chennai,Regular,15, Restaurant_15, Chinese,4.6,4.6-5.0
9953,1795,166,14-Mar-23,381.06,Classic Cafe Andhra,1795,User_1795,Chennai,Regular,166, Restaurant_166, Chinese,4.6,4.6-5.0
9980,1810,321,07-Feb-23,1413.94,Sai Restaurant Non-Veg,1810,User_1810,Chennai,Regular,321, Restaurant_321, Chinese,4.7,4.6-5.0
9982,330,109,04-Nov-23,720.26,Swagath Delights South Indian,330,User_330,Chennai,Regular,109, Restaurant_109, Chinese,5,4.6-5.0
2349,1493,138,09-Feb-23,1406.43,Classic Mess Punjabi,1493,User_1493,Chennai,Regular,138, Restaurant_138, Indian,4.8,4.6-5.0
48,372,397,30-Nov-23,957.14,Amma Foods Family Restaurant,372,User_372,Chennai,Regular,397, Restaurant_397, Indian,4.8,4.6-5.0
1472,350,401,23-Sep-23,1174.83,Darbar Eatery Pure Veg,350,User_350,Chennai,Regular,401, Restaurant_401, Indian,4.6,4.6-5.0
382,1535,367,25-Mar-23,594.54,Ruchi Restaurant Punjabi,1535,User_1535,Chennai,Regular,367, Restaurant_367, Indian,4.6,4.6-5.0
553,1252,360,25-Jun-23,749.92,Taste of Restaurant Family Restaurant,1252,User_1252,Chennai,Regular,360, Restaurant_360, Indian,4.8,4.6-5.0
1716,2447,152,27-Oct-23,994.79,Hotel Curry House Punjabi,2447,User_2447,Chennai,Regular,152, Restaurant_152, Indian,4.8,4.6-5.0
792,1207,358,24-Aug-23,1134.89,Udupi Cafe North Indian,1207,User_1207,Chennai,Regular,358, Restaurant_358, Indian,5,4.6-5.0
1401,1541,254,16-Jun-23,1149.25,Ruchi Dhaba Chinese,1541,User_1541,Chennai,Regular,254, Restaurant_254, Indian,4.7,4.6-5.0
990,1796,367,09-Mar-23,246.47,Ruchi Restaurant Punjabi,1796,User_1796,Chennai,Regular,367, Restaurant_367, Indian,4.6,4.6-5.0
1024,1524,405,21-May-23,480.53,Royal Dhaba Punjabi,1524,User_1524,Chennai,Regular,405, Restaurant_405, Indian,4.8,4.6-5.0
1049,1711,152,13-Dec-23,1039.61,Hotel Curry House Punjabi,1711,User_1711,Chennai,Regular,152, Restaurant_152, Indian,4.8,4.6-5.0
2026,1065,146,03-May-23,1278.03,Swagath Curry House Punjabi,1065,User_1065,Chennai,Regular,146, Restaurant_146, Indian,4.8,4.6-5.0
1280,1300,40,13-Jul-23,752.2,Royal Curry House Non-Veg,1300,User_1300,Chennai,Regular,40, Restaurant_40, Indian,4.6,4.6-5.0
1656,1895,217,20-Mar-23,1489.15,Royal Eatery Family Restaurant,1895,User_1895,Chennai,Regular,217, Restaurant_217, Indian,4.8,4.6-5.0
3062,1910,446,24-Jun-23,104.29,Annapurna Cafe Andhra,1910,User_1910,Chennai,Regular,446, Restaurant_446, Indian,4.9,4.6-5.0
3365,496,353,24-Feb-23,930.48,Sai Delights South Indian,496,User_496,Chennai,Regular,353, Restaurant_353, Indian,4.8,4.6-5.0
3423,2024,13,03-Jan-23,1153.89,Taste of Mess Punjabi,2024,User_2024,Chennai,Regular,13, Restaurant_13, Indian,4.6,4.6-5.0
3508,2761,106,21-Apr-23,448.94,Spice Foods Non-Veg,2761,User_2761,Chennai,Regular,106, Restaurant_106, Indian,4.8,4.6-5.0
3889,566,152,23-Nov-23,610.52,Hotel Curry House Punjabi,566,User_566,Chennai,Regular,152, Restaurant_152, Indian,4.8,4.6-5.0
4078,927,210,14-Dec-23,1346.29,Annapurna Restaurant South Indian,927,User_927,Chennai,Regular,210, Restaurant_210, Indian,4.7,4.6-5.0
4194,284,424,12-Jul-23,341.9,Sai Cafe Family Restaurant,284,User_284,Chennai,Regular,424, Restaurant_424, Indian,4.7,4.6-5.0
4561,566,353,22-Feb-23,362.17,Sai Delights South Indian,566,User_566,Chennai,Regular,353, Restaurant_353, Indian,4.8,4.6-5.0
4613,253,130,19-Apr-23,460.53,Royal Restaurant South Indian,253,User_253,Chennai,Regular,130, Restaurant_130, Indian,4.6,4.6-5.0
4675,2853,358,27-Jan-23,245.1,Udupi Cafe North Indian,2853,User_2853,Chennai,Regular,358, Restaurant_358, Indian,5,4.6-5.0
5052,1040,88,20-Apr-23,752.78,Ruchi Eatery North Indian,1040,User_1040,Chennai,Regular,88, Restaurant_88, Indian,4.8,4.6-5.0
5235,1760,210,04-Jul-23,369.95,Annapurna Restaurant South Indian,1760,User_1760,Chennai,Regular,210, Restaurant_210, Indian,4.7,4.6-5.0
5371,1102,358,18-Sep-23,325.99,Udupi Cafe North Indian,1102,User_1102,Chennai,Regular,358, Restaurant_358, Indian,5,4.6-5.0
5448,1841,106,27-Nov-23,776.37,Spice Foods Non-Veg,1841,User_1841,Chennai,Regular,106, Restaurant_106, Indian,4.8,4.6-5.0
5686,1359,13,05-Dec-23,959.95,Taste of Mess Punjabi,1359,User_1359,Chennai,Regular,13, Restaurant_13, Indian,4.6,4.6-5.0
5714,654,446,29-May-23,749.28,Annapurna Cafe Andhra,654,User_654,Chennai,Regular,446, Restaurant_446, Indian,4.9,4.6-5.0
6126,585,142,07-Aug-23,1472.88,Ruchi Eatery Family Restaurant,585,User_585,Chennai,Regular,142, Restaurant_142, Indian,4.6,4.6-5.0
6163,1361,16,24-Mar-23,179.22,Sai Mess Andhra,1361,User_1361,Chennai,Regular,16, Restaurant_16, Indian,4.6,4.6-5.0
6207,850,88,29-Nov-23,501.59,Ruchi Eatery North Indian,850,User_850,Chennai,Regular,88, Restaurant_88, Indian,4.8,4.6-5.0
6583,257,210,16-Aug-23,1424.58,Annapurna Restaurant South Indian,257,User_257,Chennai,Regular,210, Restaurant_210, Indian,4.7,4.6-5.0
6627,2007,202,17-Apr-23,802.56,Swagath Foods Chinese,2007,User_2007,Chennai,Regular,202, Restaurant_202, Indian,4.7,4.6-5.0
6676,2617,360,10-Aug-23,1146.06,Taste of Restaurant Family Restaurant,2617,User_2617,Chennai,Regular,360, Restaurant_360, Indian,4.8,4.6-5.0
6706,1287,344,26-Mar-23,1262.79,Annapurna Kitchen North Indian,1287,User_1287,Chennai,Regular,344, Restaurant_344, Indian,4.8,4.6-5.0
6948,1282,39,05-Aug-23,900.54,Ruchi Delights South Indian,1282,User_1282,Chennai,Regular,39, Restaurant_39, Indian,4.8,4.6-5.0
7650,470,152,24-Feb-23,1241.95,Hotel Curry House Punjabi,470,User_470,Chennai,Regular,152, Restaurant_152, Indian,4.8,4.6-5.0
8015,636,16,11-Jul-23,1215.21,Sai Mess Andhra,636,User_636,Chennai,Regular,16, Restaurant_16, Indian,4.6,4.6-5.0
8043,2547,284,23-Mar-23,1069.96,Ruchi Foods Multicuisine,2547,User_2547,Chennai,Regular,284, Restaurant_284, Indian,4.7,4.6-5.0
8140,2634,39,04-Dec-23,974.39,Ruchi Delights South Indian,2634,User_2634,Chennai,Regular,39, Restaurant_39, Indian,4.8,4.6-5.0
8307,2007,446,17-Apr-23,278.61,Annapurna Cafe Andhra,2007,User_2007,Chennai,Regular,446, Restaurant_446, Indian,4.9,4.6-5.0
8528,2454,272,04-Sep-23,945.74,New Dhaba Pure Veg,2454,User_2454,Chennai,Regular,272, Restaurant_272, Indian,4.8,4.6-5.0
8644,1828,353,13-Mar-23,108.73,Sai Delights South Indian,1828,User_1828,Chennai,Regular,353, Restaurant_353, Indian,4.8,4.6-5.0
8851,1493,358,26-Nov-23,834.83,Udupi Cafe North Indian,1493,User_1493,Chennai,Regular,358, Restaurant_358, Indian,5,4.6-5.0
9092,2304,397,08-Oct-23,1274.09,Amma Foods Family Restaurant,2304,User_2304,Chennai,Regular,397, Restaurant_397, Indian,4.8,4.6-5.0
9560,1841,405,22-Oct-23,789.65,Royal Dhaba Punjabi,1841,User_1841,Chennai,Regular,405, Restaurant_405, Indian,4.8,4.6-5.0
9892,853,152,27-Oct-23,158.5,Hotel Curry House Punjabi,853,User_853,Chennai,Regular,152, Restaurant_152, Indian,4.8,4.6-5.0
9917,120,344,18-May-23,1332.11,Annapurna Kitchen North Indian,120,User_120,Chennai,Regular,344, Restaurant_344, Indian,4.8,4.6-5.0
1768,7,88,17-Jul-23,1109.9,Ruchi Eatery North Indian,7,User_7,Chennai,Gold,88, Restaurant_88, Indian,4.8,4.6-5.0
813,16,397,02-May-23,1475.81,Amma Foods Family Restaurant,16,User_16,Chennai,Gold,397, Restaurant_397, Indian,4.8,4.6-5.0
777,364,239,19-Mar-23,1405.14,Sai Curry House North Indian,364,User_364,Chennai,Gold,239, Restaurant_239, Indian,4.9,4.6-5.0
